id,title,description,tile,start,end,time_diff_days,notification_type
a32784ba-7d2e-466b-9ade-e74f8ed16e3f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"RESOLVED: All dashboards have been refreshed successfully

There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",374921ac-0601-4f03-be6b-bb700c116f35,2023-10-04 11:19:28,2023-10-04 14:00:21,0.11172321759259259,minor
a32784ba-7d2e-466b-9ade-e74f8ed16e3f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"RESOLVED: All dashboards have been refreshed successfully

There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",01796ba1-a152-4401-8342-4205f9c6bc7c,2023-10-04 11:19:28,2023-10-04 14:00:21,0.11172321759259259,minor
a32784ba-7d2e-466b-9ade-e74f8ed16e3f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"RESOLVED: All dashboards have been refreshed successfully

There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",72bd2290-59ce-4c19-b562-14ed28e3a210,2023-10-04 11:19:28,2023-10-04 14:00:21,0.11172321759259259,minor
a32784ba-7d2e-466b-9ade-e74f8ed16e3f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"RESOLVED: All dashboards have been refreshed successfully

There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-10-04 11:19:28,2023-10-04 14:00:21,0.11172321759259259,minor
a32784ba-7d2e-466b-9ade-e74f8ed16e3f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"RESOLVED: All dashboards have been refreshed successfully

There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-10-04 11:19:28,2023-10-04 14:00:21,0.11172321759259259,minor
7c5beaa5-4dd2-4c07-aaf8-fe1358b48622,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",374921ac-0601-4f03-be6b-bb700c116f35,2023-10-23 06:08:06,2023-10-23 13:08:13,0.2917476851851852,minor
7c5beaa5-4dd2-4c07-aaf8-fe1358b48622,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",01796ba1-a152-4401-8342-4205f9c6bc7c,2023-10-23 06:08:06,2023-10-23 13:08:13,0.2917476851851852,minor
7c5beaa5-4dd2-4c07-aaf8-fe1358b48622,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",72bd2290-59ce-4c19-b562-14ed28e3a210,2023-10-23 06:08:06,2023-10-23 13:08:13,0.2917476851851852,minor
7c5beaa5-4dd2-4c07-aaf8-fe1358b48622,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-10-23 06:08:06,2023-10-23 13:08:13,0.2917476851851852,minor
7c5beaa5-4dd2-4c07-aaf8-fe1358b48622,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-10-23 06:08:06,2023-10-23 13:08:13,0.2917476851851852,minor
c0858f86-710f-4cf5-b2bc-9365527e14fb,Updated Dashboard: EXP Orders,The EXP Orders dashboard now includes TCI data.,14697810-c57d-4e8b-8092-26c9bd8249f2,2023-10-24 13:30:39,2023-10-31 13:30:44,7.00005787037037,major
687c282f-c608-483b-ab92-ac24f5d334c3,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",374921ac-0601-4f03-be6b-bb700c116f35,2023-10-25 06:06:49,2023-10-25 13:06:55,0.2917361111111111,minor
687c282f-c608-483b-ab92-ac24f5d334c3,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",01796ba1-a152-4401-8342-4205f9c6bc7c,2023-10-25 06:06:49,2023-10-25 13:06:55,0.2917361111111111,minor
687c282f-c608-483b-ab92-ac24f5d334c3,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",72bd2290-59ce-4c19-b562-14ed28e3a210,2023-10-25 06:06:49,2023-10-25 13:06:55,0.2917361111111111,minor
687c282f-c608-483b-ab92-ac24f5d334c3,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-10-25 06:06:49,2023-10-25 13:06:55,0.2917361111111111,minor
687c282f-c608-483b-ab92-ac24f5d334c3,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-10-25 06:06:49,2023-10-25 13:06:55,0.2917361111111111,minor
dd15acc0-0be2-435f-afa5-fad7356ca2c0,    ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,374921ac-0601-4f03-be6b-bb700c116f35,2023-10-30 02:00:00,2023-10-30 05:00:00,0.125,minor
dd15acc0-0be2-435f-afa5-fad7356ca2c0,    ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,01796ba1-a152-4401-8342-4205f9c6bc7c,2023-10-30 02:00:00,2023-10-30 05:00:00,0.125,minor
dd15acc0-0be2-435f-afa5-fad7356ca2c0,    ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,72bd2290-59ce-4c19-b562-14ed28e3a210,2023-10-30 02:00:00,2023-10-30 05:00:00,0.125,minor
dd15acc0-0be2-435f-afa5-fad7356ca2c0,    ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-10-30 02:00:00,2023-10-30 05:00:00,0.125,minor
dd15acc0-0be2-435f-afa5-fad7356ca2c0,    ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-10-30 02:00:00,2023-10-30 05:00:00,0.125,minor
c2387c18-bccc-4679-82d2-682e12efd4af,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,374921ac-0601-4f03-be6b-bb700c116f35,2023-10-31 08:36:41,2023-10-31 11:38:14,0.12607042824074075,minor
c2387c18-bccc-4679-82d2-682e12efd4af,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,01796ba1-a152-4401-8342-4205f9c6bc7c,2023-10-31 08:36:41,2023-10-31 11:38:14,0.12607042824074075,minor
c2387c18-bccc-4679-82d2-682e12efd4af,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,72bd2290-59ce-4c19-b562-14ed28e3a210,2023-10-31 08:36:41,2023-10-31 11:38:14,0.12607042824074075,minor
c2387c18-bccc-4679-82d2-682e12efd4af,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-10-31 08:36:41,2023-10-31 11:38:14,0.12607042824074075,minor
c2387c18-bccc-4679-82d2-682e12efd4af,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-10-31 08:36:41,2023-10-31 11:38:14,0.12607042824074075,minor
c05b60c1-1f72-4e06-8887-15c1a865551a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,374921ac-0601-4f03-be6b-bb700c116f35,2023-11-01 13:19:22,2023-11-01 16:24:00,0.12821,minor
c05b60c1-1f72-4e06-8887-15c1a865551a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,01796ba1-a152-4401-8342-4205f9c6bc7c,2023-11-01 13:19:22,2023-11-01 16:24:00,0.12821,minor
c05b60c1-1f72-4e06-8887-15c1a865551a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,72bd2290-59ce-4c19-b562-14ed28e3a210,2023-11-01 13:19:22,2023-11-01 16:24:00,0.12821,minor
c05b60c1-1f72-4e06-8887-15c1a865551a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-11-01 13:19:22,2023-11-01 16:24:00,0.12821,minor
c05b60c1-1f72-4e06-8887-15c1a865551a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),RESOLVED: All dashboards have been refreshed successfully,f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-11-01 13:19:22,2023-11-01 16:24:00,0.12821,minor
73d5d954-b05c-4a38-b050-3ad550175c33,Updated Dashboard: Top Customer,"The Top Customer application has been updated with the following:
*Ability to see top 50 customers ranked by a location’s YTD total Sales
*Ability to view top 50 customers percent of Sales across all Major Groups
*Ability to view top 50 customers Sales and GP KPIs based on selected Major Group
*Branch Managers can see top 50 customers for their Branches and District
*NSC Associates can see top 50 customers at the National level",2654ffea-593f-48db-933b-7b918f43abfc,2023-11-08 14:02:48,2023-11-15 14:02:52,7.000046296296296,major
d5644c57-73e2-42eb-956a-8e393b243556,Updated Dashboard: Branch Summary,"The Branch Summary dashboard has been updated to include new information such as Level 4 Inventory, EXP Orders, and Daily Units. Click the blue arrow on the tile to download the Quick Guide, or use the Info button in the dashboard for additional details on the updates.",796d6612-d799-48c1-b22b-31600329ced5,2023-11-14 16:40:17,2023-11-21 16:40:21,7.000046296296296,major
ebf0c802-72ac-43f7-83c3-8873640eb0fd,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",374921ac-0601-4f03-be6b-bb700c116f35,2023-11-16 05:40:58,2023-11-16 12:00:55,0.2638617824074074,minor
ebf0c802-72ac-43f7-83c3-8873640eb0fd,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",01796ba1-a152-4401-8342-4205f9c6bc7c,2023-11-16 05:40:58,2023-11-16 12:00:55,0.2638617824074074,minor
ebf0c802-72ac-43f7-83c3-8873640eb0fd,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",72bd2290-59ce-4c19-b562-14ed28e3a210,2023-11-16 05:40:58,2023-11-16 12:00:55,0.2638617824074074,minor
ebf0c802-72ac-43f7-83c3-8873640eb0fd,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-11-16 05:40:58,2023-11-16 12:00:55,0.2638617824074074,minor
ebf0c802-72ac-43f7-83c3-8873640eb0fd,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is Noon, Central Time. We will update with a new notification upon resolution.",dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-11-16 05:40:58,2023-11-16 12:00:55,0.2638617824074074,minor
58804b3a-d958-4286-a868-80ad849fc52a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 10am, Central Time. We will update with a new notification upon resolution.",374921ac-0601-4f03-be6b-bb700c116f35,2023-12-07 06:27:30,2023-12-07 09:00:00,0.10590277777777778,minor
58804b3a-d958-4286-a868-80ad849fc52a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 10am, Central Time. We will update with a new notification upon resolution.",01796ba1-a152-4401-8342-4205f9c6bc7c,2023-12-07 06:27:30,2023-12-07 09:00:00,0.10590277777777778,minor
58804b3a-d958-4286-a868-80ad849fc52a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 10am, Central Time. We will update with a new notification upon resolution.",72bd2290-59ce-4c19-b562-14ed28e3a210,2023-12-07 06:27:30,2023-12-07 09:00:00,0.10590277777777778,minor
58804b3a-d958-4286-a868-80ad849fc52a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 10am, Central Time. We will update with a new notification upon resolution.",f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-12-07 06:27:30,2023-12-07 09:00:00,0.10590277777777778,minor
58804b3a-d958-4286-a868-80ad849fc52a,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports,"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 10am, Central Time. We will update with a new notification upon resolution.",dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-12-07 06:27:30,2023-12-07 09:00:00,0.10590277777777778,minor
881ac6e2-6654-4a3e-8ca4-9fbd960f345f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 9am, Central Time. We will update with a new notification upon resolution.
(RESOLVED)",374921ac-0601-4f03-be6b-bb700c116f35,2023-12-08 09:43:33,2023-12-08 11:43:33,0.08333333333333333,minor
881ac6e2-6654-4a3e-8ca4-9fbd960f345f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 9am, Central Time. We will update with a new notification upon resolution.
(RESOLVED)",01796ba1-a152-4401-8342-4205f9c6bc7c,2023-12-08 09:43:33,2023-12-08 11:43:33,0.08333333333333333,minor
881ac6e2-6654-4a3e-8ca4-9fbd960f345f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 9am, Central Time. We will update with a new notification upon resolution.
(RESOLVED)",72bd2290-59ce-4c19-b562-14ed28e3a210,2023-12-08 09:43:33,2023-12-08 11:43:33,0.08333333333333333,minor
881ac6e2-6654-4a3e-8ca4-9fbd960f345f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 9am, Central Time. We will update with a new notification upon resolution.
(RESOLVED)",f5c33ee7-0255-427b-9ef6-f5c0e13c38c8,2023-12-08 09:43:33,2023-12-08 11:43:33,0.08333333333333333,minor
881ac6e2-6654-4a3e-8ca4-9fbd960f345f,ALERT: Delays in Sales Data Refresh Impacting Dashboards and Reports (RESOLVED),"There is a delay in Sales data refresh in the Tableau analytics platform. The following dashboards are among the delayed: Daily Sales, Sales vs Plan, Salesperson Performance, Sales & GP, and Daily Units. The current ETA is 9am, Central Time. We will update with a new notification upon resolution.
(RESOLVED)",dda834b4-d8c9-4d7f-b9cd-5c7985e79829,2023-12-08 09:43:33,2023-12-08 11:43:33,0.08333333333333333,minor
e9000403-ce60-4efd-8857-7e67b329ddf8,New Dashboard Alert: Driver Controlled Violations,New Dashboard Alert: Driver Controlled Violations has been added to your Analytics Hub. This tile provides an overview of Driver Controlled Violations with impact to CSA BASIC’s and summary of Actions Taken. ,ad7f7b5d-fcec-41c5-b0ff-426dea313b68,2023-12-13 09:01:51,2023-12-20 09:01:55,7.000046296296296,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,374921ac-0601-4f03-be6b-bb700c116f35,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,796d6612-d799-48c1-b22b-31600329ced5,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,2bda4a50-462d-4767-a9b6-bfa229ffa18f,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,7f5c0c86-bf94-40fb-bfd9-74972f69a2d5,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,01796ba1-a152-4401-8342-4205f9c6bc7c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,dfd91b14-d5d4-459e-bb1a-387e1ac5a1fe,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,bdcd3d5f-e589-4bbc-8906-64e6db97303c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,72bd2290-59ce-4c19-b562-14ed28e3a210,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,d97619d1-4a3d-4add-b598-b2aef7140786,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,ee414ea7-1d78-4e17-80d7-67a9feef64ff,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,3ac17434-4407-4532-850b-ee1f4fd53bef,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,d335f062-4dcb-4e29-892e-badc77f5c8ee,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,8cdb0cec-0715-495a-9d0b-a8ad2c60b34c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,e81ad610-8ab3-4e2a-be0b-1e7333ef1bc0,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,2450c783-f16e-47ca-bfd5-123725ae5696,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,24372bd0-6f3a-4729-a553-a5e381df5ff9,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,41525e01-148e-4287-b080-92fa4f14bd1c,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,dd859e7b-752b-449d-a71f-93d20f444eb8,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
3690b33b-b0bd-4b1b-9ffd-d9df65ab072f,New Feature Alert: Favorites,Click the gear in the upper right corner to open the Settings menu and arrange your tiles in the order you prefer. Tiles moved to the Favorite Tiles list will move to the top of your Analytics Hub homepage. Reach out to Application Support for assistance.,ec8c29dc-7089-4541-a063-72e33e76d71a,2023-12-13 14:43:30,2023-12-20 14:43:33,7.000034722222222,major
