Start Timestamp,Subject Area Name,Source Path,Dashboard Name,Dashboard Page,Error Text,User Name,title,Error Category,Stakeholder Classification,Parsed Dashboard Name
2023-01-05 17:18:48.000,Sales,/users/gm084644/Ad hoc requests/DM Summary Template 2023/Sales_Rep_Customer_Sales_Input_Data,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value '013 - Mentor, OH100030' is not recognized Action: Please refer to logs for more Details[nQSError: 77031]",CL085848,Business Analyst,Data Type & Value Errors,Data Issues,Sales_Rep_Customer_Sales_Input_Data
2023-01-05 17:20:21.000,Sales,/users/gm084644/Ad hoc requests/DM Summary Template 2023/Sales_Rep_Customer_Sales_Input_Data,Untitled Dashboard,No Page,[nQSError: 46224] An overflow occurred during the conversion of NUMERIC to INTEGER. [nQSError: 46226] An error occurred during data conversion for column: s_14.,CL085848,Business Analyst,Data Type & Value Errors,Data Issues,Sales_Rep_Customer_Sales_Input_Data
2023-01-05 17:22:46.000,Sales,/users/gm084644/Ad hoc requests/DM Summary Template 2023/Sales_Rep_Customer_Sales_Input_Data,Untitled Dashboard,No Page,[nQSError: 46224] An overflow occurred during the conversion of NUMERIC to INTEGER. [nQSError: 46226] An error occurred during data conversion for column: s_13.,CL085848,Business Analyst,Data Type & Value Errors,Data Issues,Sales_Rep_Customer_Sales_Input_Data
2023-01-05 17:25:05.000,Sales,/users/gm084644/Ad hoc requests/DM Summary Template 2023/Sales_Rep_Customer_Sales_Input_Data,Untitled Dashboard,No Page,[nQSError: 46224] An overflow occurred during the conversion of NUMERIC to INTEGER. [nQSError: 46226] An error occurred during data conversion for column: s_14.,CL085848,Business Analyst,Data Type & Value Errors,Data Issues,Sales_Rep_Customer_Sales_Input_Data
2023-01-05 17:29:49.000,Sales,/users/gm084644/Ad hoc requests/DM Summary Template 2023/Sales_Rep_Customer_Sales_Input_Data,Untitled Dashboard,No Page,[nQSError: 46224] An overflow occurred during the conversion of NUMERIC to INTEGER. [nQSError: 46226] An error occurred during data conversion for column: s_14.,CL085848,Business Analyst,Data Type & Value Errors,Data Issues,Sales_Rep_Customer_Sales_Input_Data
2023-01-06 14:50:04.000,Open Orders,/shared/EA Specialists/Table Audits/Open_Orders_Template,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,PA066258,Enterprise Analytics Analyst,Operation Cancelled,Uncategorized),Open_Orders_Template
2023-01-10 19:34:51.000,Sales with Pricing Details,No Path Available,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 5 at position 9invalid identifier 'T85057.""Price Type Override Adjusted Converted Quan",JJ085837,Pricing Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,No Path Available
2023-01-10 19:36:58.000,Sales with Pricing Details,No Path Available,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 2 at position 23invalid identifier 'T85057.""Price Deviation Indicator""' Action: Please",JJ085837,Pricing Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,No Path Available
2023-01-10 19:36:59.000,Sales with Pricing Details,No Path Available,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 2 at position 23invalid identifier 'T85057.""Price Deviation Indicator""' Action: Please",JJ085837,Pricing Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,No Path Available
2023-01-10 21:35:47.000,Sales,No Path Available,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),No Path Available
2023-01-10 21:45:42.000,Sales,No Path Available,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),No Path Available
2023-01-10 22:12:14.000,Sales,/users/lb034165/Digital Order Details by Month,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),Digital Order Details by Month
2023-01-11 14:20:28.000,Sales,/users/lb034165/Digital Order Details by Month,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),Digital Order Details by Month
2023-01-11 14:23:25.000,Sales,/users/lb034165/Digital Order Details by Month,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),Digital Order Details by Month
2023-01-11 14:23:45.000,Sales,/users/lb034165/Digital Order Details by Month,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),Digital Order Details by Month
2023-01-11 14:24:45.000,Sales,/users/lb034165/Digital Order Details by Month,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),Digital Order Details by Month
2023-01-11 14:25:46.000,Sales,/users/lb034165/Digital Order Details by Month,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),Digital Order Details by Month
2023-01-11 17:13:16.000,Sales,No Path Available,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),No Path Available
2023-01-11 20:28:41.000,Sales,/users/lb034165/Digital Customer vs Associate Rolling 12 Month + Current,Untitled Dashboard,No Page,[nQSError: 100010] Error while fetching data: [nQSError: 46152] Premature end of HTTP response. Error near row number: 1131446.,MJ035369,EA Product Owner Manager,Service & Connectivity Errors,Critical System Failures,Digital Customer vs Associate Rolling 12 Month + Current
2023-01-11 20:38:38.000,Sales,/users/lb034165/Digital Customer vs Associate Rolling 12 Month + Current,Untitled Dashboard,No Page,[nQSError: 100010] Error while fetching data: [nQSError: 46152] Premature end of HTTP response. Error near row number: 1132073.,MJ035369,EA Product Owner Manager,Service & Connectivity Errors,Critical System Failures,Digital Customer vs Associate Rolling 12 Month + Current
2023-01-11 22:21:25.000,Sales,/users/lb034165/Digital Customer vs Associate Rolling 12 Month + Current - Customer,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,MJ035369,EA Product Owner Manager,Operation Cancelled,Uncategorized),Digital Customer vs Associate Rolling 12 Month + Current - Customer
2023-01-11 23:18:09.000,Inventory Balances - Latest Snapshot,No Path Available,Untitled Dashboard,No Page,[nQSError: 46035] Datatype(BOOL) nullable(1) unicode(1) external char(0) conversion to datatype(VARCHAR) nullable(1) unicode(0) external char(0) is not supported.,TK070924,Sr Quality Assurance Analyst,Data Type & Value Errors,Data Issues,No Path Available
2023-01-11 23:44:30.000,Inventory Balances - Prior & Current Year,No Path Available,Untitled Dashboard,No Page,[nQSError: 46035] Datatype(BOOL) nullable(1) unicode(1) external char(0) conversion to datatype(VARCHAR) nullable(1) unicode(0) external char(0) is not supported.,TK070924,Sr Quality Assurance Analyst,Data Type & Value Errors,Data Issues,No Path Available
2023-01-18 18:08:22.000,Sales with Pricing Details,/shared/Pricing Analytics/Amy/Price Resets/Oregon 95 139 PG 4,Untitled Dashboard,No Page,[nQSError: 100010] Error while fetching data: [nQSError: 46152] Premature end of HTTP response. Error near row number: 104999.,JJ085837,Pricing Analyst,Service & Connectivity Errors,Critical System Failures,Oregon 95 139 PG 4
2023-01-19 17:54:18.000,Sales,/shared/Regional Analytics/Southwest Region/District Share/Low Share Customers,Untitled Dashboard,No Page,[nQSError: 100010] Error while fetching data: [nQSError: 46152] Premature end of HTTP response. Error near row number: 670049.,SH059925,Data Scientist,Service & Connectivity Errors,Critical System Failures,Low Share Customers
2023-01-25 15:47:24.000,Sales with Pricing Details,/users/ak084633/Ad Hoc/Branch 236 & 238 Margin Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 & 238 Margin Review
2023-01-25 15:48:03.000,Sales with Pricing Details,/users/ak084633/Ad Hoc/Branch 236 & 238 Margin Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 & 238 Margin Review
2023-01-25 17:27:47.000,Sales with Pricing Details,/users/ak084633/Ad Hoc/Branch 236 & 238 Margin Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 & 238 Margin Review
2023-01-25 17:40:48.000,Sales with Pricing Details,/users/ak084633/Ad Hoc/Branch 236 & 238 Margin Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 & 238 Margin Review
2023-01-25 19:57:36.000,Sales with Pricing Details,/users/ak084633/Ad Hoc/Branch 236 & 238 Margin Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 & 238 Margin Review
2023-01-25 19:57:56.000,Sales with Pricing Details,/users/ak084633/Ad Hoc/Branch 236 & 238 Margin Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 & 238 Margin Review
2023-01-25 20:54:21.000,Sales with Pricing Details,/users/ak084633/Ad Hoc/Branch 236 & 238 Margin Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 & 238 Margin Review
2023-01-25 21:01:35.000,Sales with Pricing Details,/users/ak084633/Ad Hoc/Branch 236 & 238 Margin Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 & 238 Margin Review
2023-01-26 16:37:24.000,Sales with Net Net,/users/ak084633/Ad Hoc/Branch 236 238 Net Net Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 238 Net Net Review
2023-01-26 16:37:24.000,Sales with Net Net,/users/ak084633/Ad Hoc/Branch 236 238 Net Net Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 238 Net Net Review
2023-01-26 16:37:24.000,Sales with Net Net,/users/ak084633/Ad Hoc/Branch 236 238 Net Net Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 238 Net Net Review
2023-01-26 16:37:24.000,Sales with Net Net,/users/ak084633/Ad Hoc/Branch 236 238 Net Net Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 238 Net Net Review
2023-01-26 16:37:24.000,Sales with Net Net,/users/ak084633/Ad Hoc/Branch 236 238 Net Net Review,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),Branch 236 238 Net Net Review
2023-01-30 17:06:43.000,Sales with Net Net,/shared/Enterprise Analytics/Quarterly Regional Briefing/YTD Closed Months/YTD Closed Months - Sales & GP by Vendor,/shared/Enterprise Analytics/_portal/Quarterly Regional Briefing,Vendor Sales,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: String 'PROVIA/PRECISION DOOR & GLASS INC' is too long and would be truncated Action: Please refer to logs for more Deta,KB002230,Business Manager - All Products,Service & Connectivity Errors,Critical System Failures,YTD Closed Months - Sales & GP by Vendor
2023-01-30 17:07:22.000,Sales with Net Net,/shared/Enterprise Analytics/Quarterly Regional Briefing/YTD Closed Months/YTD Closed Months - Sales & GP by Vendor,/shared/Enterprise Analytics/_portal/Quarterly Regional Briefing,Vendor Sales,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: String 'PROVIA/PRECISION DOOR & GLASS INC' is too long and would be truncated Action: Please refer to logs for more Deta,KB002230,Business Manager - All Products,Service & Connectivity Errors,Critical System Failures,YTD Closed Months - Sales & GP by Vendor
2023-01-30 17:13:50.000,Sales with Net Net,/shared/Enterprise Analytics/Quarterly Regional Briefing/YTD Closed Months/YTD Closed Months - Sales & GP by Vendor,/shared/Enterprise Analytics/_portal/Quarterly Regional Briefing,Vendor Sales,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: String 'PROVIA/PRECISION DOOR & GLASS INC' is too long and would be truncated Action: Please refer to logs for more Deta,KB002230,Business Manager - All Products,Service & Connectivity Errors,Critical System Failures,YTD Closed Months - Sales & GP by Vendor
2023-01-31 17:28:41.000,Receipts,/users/bm073217/NON SKU/BOISE,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value 'MISC SCREWS & PLATES' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Er,CT074421,Accounting Analyst,Data Type & Value Errors,Data Issues,BOISE
2023-01-31 17:33:35.000,Receipts,/users/bm073217/NON SKU/BOISE,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value 'MISC SCREWS & PLATES' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Er,CT074421,Accounting Analyst,Data Type & Value Errors,Data Issues,BOISE
2023-02-01 21:07:34.000,Receipts,/users/bm073217/NON SKU/BORAL NON SKU,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value 'Y' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Error occurs while ca,CT074421,Accounting Analyst,Data Type & Value Errors,Data Issues,BORAL NON SKU
2023-02-01 21:24:49.000,Receipts,/users/bm073217/NON SKU/BORAL NON SKU,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value 'Y' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Error occurs while ca,CT074421,Accounting Analyst,Data Type & Value Errors,Data Issues,BORAL NON SKU
2023-02-02 15:40:34.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-02 15:52:53.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Summary,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Summary
2023-02-02 21:30:14.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-02 21:53:57.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-03 14:34:39.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-03 15:30:56.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-03 16:15:11.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-03 17:21:58.000,Receipts,/users/js057679/Branch PO - Receipts,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value '02GASTP3CH' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Error occurs,JH058883,NSC Senior AP Analyst,Data Type & Value Errors,Data Issues,Branch PO - Receipts
2023-02-03 17:22:47.000,Receipts,/users/js057679/Branch PO - Receipts,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value '02GASTP3CH' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Error occurs,JH058883,NSC Senior AP Analyst,Data Type & Value Errors,Data Issues,Branch PO - Receipts
2023-02-03 17:24:09.000,Receipts,/users/js057679/Branch PO - Receipts,Untitled Dashboard,No Page,[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: Numeric value '02GASTP3CH' is not recognized Action: Please refer to logs for more Details[nQSError: 77031] Error occurs,JH058883,NSC Senior AP Analyst,Data Type & Value Errors,Data Issues,Branch PO - Receipts
2023-02-03 17:45:34.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-03 21:19:29.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-03 21:38:51.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-03 22:09:28.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Reporting,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Reporting
2023-02-06 19:42:09.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Summary,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Summary
2023-02-06 19:55:27.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Summary,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Summary
2023-02-06 20:08:16.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Summary,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Summary
2023-02-06 20:27:06.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Summary,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Summary
2023-02-06 20:56:01.000,Sales with Net Net,/shared/Pricing Analytics/Amy/Override Analysis/OR Summary,Untitled Dashboard,No Page,[nQSError: 46066] Operation cancelled.,JJ085837,Pricing Analyst,Operation Cancelled,Uncategorized),OR Summary
2023-02-13 16:06:19.000,Sales,/shared/Transportation Analytics/Census Survey 2022/Census Deliveries,/shared/Transportation Analytics/Census Survey 2022/Census Survey,Census Survey- Stockton,[nQSError: 46066] Operation cancelled.,CH052257,Transportation & Logistics Manager,Operation Cancelled,Uncategorized),Census Deliveries
2023-02-15 19:05:11.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 24 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
2023-02-15 19:05:25.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 24 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
2023-02-15 19:05:51.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 24 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
2023-02-15 19:06:42.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:06:56.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:07:35.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:10:00.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:10:47.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:13:35.000,Receipts,/users/ey065950/Single PO Report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 22 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Single PO Report
2023-02-15 19:14:21.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 24 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
2023-02-15 19:14:33.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 24 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
2023-02-15 19:15:30.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:15:58.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 24 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
2023-02-15 19:20:33.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:22:53.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 24 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
2023-02-15 19:24:31.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 24 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
2023-02-15 19:24:46.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:37:25.000,Receipts,/users/ey065950/Receipt report,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 23 at position 36invalid identifier 'T90503.""Po Document Key""' Action: Please refer to",TM067154,Staff Accountant,SQL Syntax & Compilation Errors,Query & Code Issues,Receipt report
2023-02-15 19:48:02.000,Receipts,/users/bm073217/NON SKU/NON SKU- NO DIRECTS,Untitled Dashboard,No Page,"[nQSError: 77031] Error occurs while calling remote service DatasourceService. Details:  [JDSError : 115] Database Error - Cause: SQL compilation error: error line 25 at position 245invalid identifier 'T90503.""Po Document Key""' Action: Please refer t",CT074421,Accounting Analyst,SQL Syntax & Compilation Errors,Query & Code Issues,NON SKU- NO DIRECTS
